x,y,threat
-3,-2,1.42437
-2.9,-2,1.49584
-2.8,-2,1.58126
-2.7,-2,1.68144
-2.6,-2,1.79713
-2.5,-2,1.92878
-2.4,-2,2.07629
-2.3,-2,2.23886
-2.2,-2,2.41491
-2.1,-2,2.60203
-2,-2,2.79701
-1.9,-2,2.99585
-1.8,-2,3.19396
-1.7,-2,3.38621
-1.6,-2,3.56728
-1.5,-2,3.7318
-1.4,-2,3.87467
-1.3,-2,3.99135
-1.2,-2,4.07807
-1.1,-2,4.13208
-1,-2,4.15184
-0.9,-2,4.13709
-0.8,-2,4.08891
-0.7,-2,4.00972
-0.6,-2,3.90318
-0.5,-2,3.77404
-0.4,-2,3.62798
-0.3,-2,3.47139
-0.2,-2,3.31113
-0.1,-2,3.15424
0,-2,3.00766
0.1,-2,2.87793
0.2,-2,2.77089
0.3,-2,2.69131
0.4,-2,2.64262
0.5,-2,2.62662
0.6,-2,2.64329
0.7,-2,2.69073
0.8,-2,2.76515
0.9,-2,2.86119
1,-2,2.97223
1.1,-2,3.09098
1.2,-2,3.21008
1.3,-2,3.32278
1.4,-2,3.4235
1.5,-2,3.50833
1.6,-2,3.57525
1.7,-2,3.62414
1.8,-2,3.65657
1.9,-2,3.67537
2,-2,3.6841
2.1,-2,3.68639
2.2,-2,3.68547
2.3,-2,3.68363
2.4,-2,3.68204
2.5,-2,3.68059
2.6,-2,3.67806
2.7,-2,3.67228
2.8,-2,3.66051
2.9,-2,3.63983
3,-2,3.60745
3.1,-2,3.56106
3.2,-2,3.49906
3.3,-2,3.42068
3.4,-2,3.32604
3.5,-2,3.2161
3.6,-2,3.09255
3.7,-2,2.95771
3.8,-2,2.81429
3.9,-2,2.66525
4,-2,2.51362
4.1,-2,2.36234
4.2,-2,2.21411
4.3,-2,2.07132
4.4,-2,1.93596
4.5,-2,1.80958
4.6,-2,1.69332
4.7,-2,1.58785
4.8,-2,1.49347
4.9,-2,1.41012
5,-2,1.33746
-5,-1.9,1.03258
-4.9,-1.9,1.03994
-4.8,-1.9,1.04842
-4.7,-1.9,1.05807
-4.6,-1.9,1.06893
-4.5,-1.9,1.081
-4.4,-1.9,1.09428
-4.3,-1.9,1.10878
-4.2,-1.9,1.12451
-4.1,-1.9,1.14153
-4,-1.9,1.15997
-3.9,-1.9,1.18005
-3.8,-1.9,1.20211
-3.7,-1.9,1.22669
-3.6,-1.9,1.25451
-3.5,-1.9,1.28655
-3.4,-1.9,1.32405
-3.3,-1.9,1.36856
-3.2,-1.9,1.42156
-3.1,-1.9,1.48458
-3,-1.9,1.55966
-2.9,-1.9,1.64912
-2.8,-1.9,1.75481
-2.7,-1.9,1.87822
-2.6,-1.9,2.02047
-2.5,-1.9,2.18214
-2.4,-1.9,2.36305
-2.3,-1.9,2.56215
-2.2,-1.9,2.7774
-2.1,-1.9,3.00576
-2,-1.9,3.24311
-1.9,-1.9,3.48443
-1.8,-1.9,3.72388
-1.7,-1.9,3.95505
-1.6,-1.9,4.17121
-1.5,-1.9,4.36566
-1.4,-1.9,4.53206
-1.3,-1.9,4.66477
-1.2,-1.9,4.75918
-1.1,-1.9,4.81199
-1,-1.9,4.8214
-0.9,-1.9,4.78724
-0.8,-1.9,4.71105
-0.7,-1.9,4.59595
-0.6,-1.9,4.44658
-0.5,-1.9,4.26884
-0.4,-1.9,4.06965
-0.3,-1.9,3.85668
-0.2,-1.9,3.63796
-0.1,-1.9,3.4216
0,-1.9,3.21547
0.1,-1.9,3.02682
0.2,-1.9,2.86204
0.3,-1.9,2.72633
0.4,-1.9,2.62349
0.5,-1.9,2.55574
0.6,-1.9,2.52357
0.7,-1.9,2.52575
0.8,-1.9,2.55939
0.9,-1.9,2.62022
1,-1.9,2.70288
1.1,-1.9,2.80136
1.2,-1.9,2.90954
1.3,-1.9,3.02167
1.4,-1.9,3.13281
1.5,-1.9,3.2392
1.6,-1.9,3.33844
1.7,-1.9,3.42945
1.8,-1.9,3.51231
1.9,-1.9,3.58798
2,-1.9,3.65781
2.1,-1.9,3.72314
2.2,-1.9,3.78491
2.3,-1.9,3.84336
2.4,-1.9,3.89784
2.5,-1.9,3.9468
2.6,-1.9,3.98796
2.7,-1.9,4.01848
2.8,-1.9,4.03532
2.9,-1.9,4.03551
3,-1.9,4.01651
3.1,-1.9,3.97642
3.2,-1.9,3.9142
3.3,-1.9,3.82974
3.4,-1.9,3.72387
3.5,-1.9,3.59832
3.6,-1.9,3.45556
3.7,-1.9,3.29866
3.8,-1.9,3.1311
3.9,-1.9,2.95654
4,-1.9,2.77869
4.1,-1.9,2.60109
4.2,-1.9,2.42698
4.3,-1.9,2.25921
4.4,-1.9,2.10014
4.5,-1.9,1.95162
4.6,-1.9,1.81496
4.7,-1.9,1.691
4.8,-1.9,1.58006
4.9,-1.9,1.48209
5,-1.9,1.39668
-5,-1.8,1.04692
-4.9,-1.8,1.05759
-4.8,-1.8,1.06992
-4.7,-1.8,1.08398
-4.6,-1.8,1.09982
-4.5,-1.8,1.11747
-4.4,-1.8,1.13693
-4.3,-1.8,1.15819
-4.2,-1.8,1.18127
-4.1,-1.8,1.20622
-4,-1.8,1.23316
-3.9,-1.8,1.26232
-3.8,-1.8,1.2941
-3.7,-1.8,1.3291
-3.6,-1.8,1.36817
-3.5,-1.8,1.41242
-3.4,-1.8,1.46328
-3.3,-1.8,1.52247
-3.2,-1.8,1.59195
-3.1,-1.8,1.67386
-3,-1.8,1.77056
-2.9,-1.8,1.8844
-2.8,-1.8,2.01759
-2.7,-1.8,2.17197
-2.6,-1.8,2.34886
-2.5,-1.8,2.54886
-2.4,-1.8,2.77168
-2.3,-1.8,3.01593
-2.2,-1.8,3.27902
-2.1,-1.8,3.55712
-2,-1.8,3.84512
-1.9,-1.8,4.1368
-1.8,-1.8,4.42497
-1.7,-1.8,4.70176
-1.6,-1.8,4.95895
-1.5,-1.8,5.18838
-1.4,-1.8,5.38235
-1.3,-1.8,5.53406
-1.2,-1.8,5.63801
-1.1,-1.8,5.69028
-1,-1.8,5.68886
-0.9,-1.8,5.6337
-0.8,-1.8,5.5268
-0.7,-1.8,5.3721
-0.6,-1.8,5.1753
-0.5,-1.8,4.94357
-0.4,-1.8,4.68525
-0.3,-1.8,4.4094
-0.2,-1.8,4.12545
-0.1,-1.8,3.84279
0,-1.8,3.57036
0.1,-1.8,3.31637
0.2,-1.8,3.08794
0.3,-1.8,2.89088
0.4,-1.8,2.72951
0.5,-1.8,2.60653
0.6,-1.8,2.52297
0.7,-1.8,2.47823
0.8,-1.8,2.47019
0.9,-1.8,2.49548
1,-1.8,2.54972
1.1,-1.8,2.62795
1.2,-1.8,2.72496
1.3,-1.8,2.83574
1.4,-1.8,2.9558
1.5,-1.8,3.0814
1.6,-1.8,3.20969
1.7,-1.8,3.33868
1.8,-1.8,3.46711
1.9,-1.8,3.59422
2,-1.8,3.71942
2.1,-1.8,3.842
2.2,-1.8,3.96084
2.3,-1.8,4.07429
2.4,-1.8,4.18003
2.5,-1.8,4.27516
2.6,-1.8,4.35634
2.7,-1.8,4.42004
2.8,-1.8,4.4628
2.9,-1.8,4.48155
3,-1.8,4.47385
3.1,-1.8,4.43813
3.2,-1.8,4.37378
3.3,-1.8,4.2813
3.4,-1.8,4.16217
3.5,-1.8,4.01884
3.6,-1.8,3.85456
3.7,-1.8,3.67318
3.8,-1.8,3.47895
3.9,-1.8,3.27628
4,-1.8,3.0696
4.1,-1.8,2.86308
4.2,-1.8,2.66056
4.3,-1.8,2.46537
4.4,-1.8,2.28028
4.5,-1.8,2.10745
4.6,-1.8,1.94842
4.7,-1.8,1.80416
4.8,-1.8,1.67505
4.9,-1.8,1.56104
5,-1.8,1.46164
-5,-1.7,1.06773
-4.9,-1.7,1.08343
-4.8,-1.7,1.10169
-4.7,-1.7,1.12266
-4.6,-1.7,1.14647
-4.5,-1.7,1.17324
-4.4,-1.7,1.20302
-4.3,-1.7,1.23588
-4.2,-1.7,1.27189
-4.1,-1.7,1.31117
-4,-1.7,1.35389
-3.9,-1.7,1.4004
-3.8,-1.7,1.45118
-3.7,-1.7,1.50695
-3.6,-1.7,1.56873
-3.5,-1.7,1.63783
-3.4,-1.7,1.71588
-3.3,-1.7,1.80487
-3.2,-1.7,1.90705
-3.1,-1.7,2.02489
-3,-1.7,2.16099
-2.9,-1.7,2.31791
-2.8,-1.7,2.498
-2.7,-1.7,2.70317
-2.6,-1.7,2.93466
-2.5,-1.7,3.19283
-2.4,-1.7,3.47693
-2.3,-1.7,3.78488
-2.2,-1.7,4.11322
-2.1,-1.7,4.45696
-2,-1.7,4.8097
-1.9,-1.7,5.16369
-1.8,-1.7,5.51014
-1.7,-1.7,5.83948
-1.6,-1.7,6.14185
-1.5,-1.7,6.40751
-1.4,-1.7,6.6274
-1.3,-1.7,6.7936
-1.2,-1.7,6.89981
-1.1,-1.7,6.94172
-1,-1.7,6.91729
-0.9,-1.7,6.8269
-0.8,-1.7,6.67333
-0.7,-1.7,6.46168
-0.6,-1.7,6.19911
-0.5,-1.7,5.89443
-0.4,-1.7,5.55774
-0.3,-1.7,5.1999
-0.2,-1.7,4.83207
-0.1,-1.7,4.46522
0,-1.7,4.10972
0.1,-1.7,3.77493
0.2,-1.7,3.46896
0.3,-1.7,3.19839
0.4,-1.7,2.96814
0.5,-1.7,2.78143
0.6,-1.7,2.63977
0.7,-1.7,2.54305
0.8,-1.7,2.48975
0.9,-1.7,2.47709
1,-1.7,2.50138
1.1,-1.7,2.55831
1.2,-1.7,2.64327
1.3,-1.7,2.75167
1.4,-1.7,2.87918
1.5,-1.7,3.02191
1.6,-1.7,3.17646
1.7,-1.7,3.33994
1.8,-1.7,3.50983
1.9,-1.7,3.6838
2,-1.7,3.8595
2.1,-1.7,4.03436
2.2,-1.7,4.20545
2.3,-1.7,4.36935
2.4,-1.7,4.52222
2.5,-1.7,4.65985
2.6,-1.7,4.77787
2.7,-1.7,4.87203
2.8,-1.7,4.93839
2.9,-1.7,4.97367
3,-1.7,4.97545
3.1,-1.7,4.94235
3.2,-1.7,4.87418
3.3,-1.7,4.77191
3.4,-1.7,4.63766
3.5,-1.7,4.47458
3.6,-1.7,4.28668
3.7,-1.7,4.07859
3.8,-1.7,3.85536
3.9,-1.7,3.62221
4,-1.7,3.38429
4.1,-1.7,3.14647
4.2,-1.7,2.9132
4.3,-1.7,2.68834
4.4,-1.7,2.4751
4.5,-1.7,2.27598
4.6,-1.7,2.09276
4.7,-1.7,1.92654
4.8,-1.7,1.77779
4.9,-1.7,1.64642
5,-1.7,1.5319
-5,-1.6,1.09579
-4.9,-1.6,1.11845
-4.8,-1.6,1.14497
-4.7,-1.6,1.17567
-4.6,-1.6,1.21083
-4.5,-1.6,1.25069
-4.4,-1.6,1.29546
-4.3,-1.6,1.34536
-4.2,-1.6,1.40059
-4.1,-1.6,1.46141
-4,-1.6,1.52815
-3.9,-1.6,1.60129
-3.8,-1.6,1.6815
-3.7,-1.6,1.76968
-3.6,-1.6,1.86703
-3.5,-1.6,1.97509
-3.4,-1.6,2.09572
-3.3,-1.6,2.23112
-3.2,-1.6,2.38376
-3.1,-1.6,2.55632
-3,-1.6,2.7515
-2.9,-1.6,2.97192
-2.8,-1.6,3.21984
-2.7,-1.6,3.49696
-2.6,-1.6,3.80415
-2.5,-1.6,4.14114
-2.4,-1.6,4.50638
-2.3,-1.6,4.89675
-2.2,-1.6,5.30747
-2.1,-1.6,5.7321
-2,-1.6,6.16253
-1.9,-1.6,6.58923
-1.8,-1.6,7.00151
-1.7,-1.6,7.38796
-1.6,-1.6,7.73692
-1.5,-1.6,8.03708
-1.4,-1.6,8.27801
-1.3,-1.6,8.45082
-1.2,-1.6,8.54859
-1.1,-1.6,8.56686
-1,-1.6,8.50389
-0.9,-1.6,8.36083
-0.8,-1.6,8.14165
-0.7,-1.6,7.85301
-0.6,-1.6,7.50391
-0.5,-1.6,7.10522
-0.4,-1.6,6.66919
-0.3,-1.6,6.20885
-0.2,-1.6,5.73742
-0.1,-1.6,5.26777
0,-1.6,4.81193
0.1,-1.6,4.38069
0.2,-1.6,3.98328
0.3,-1.6,3.62716
0.4,-1.6,3.31793
0.5,-1.6,3.05931
0.6,-1.6,2.85321
0.7,-1.6,2.69989
0.8,-1.6,2.59813
0.9,-1.6,2.54553
1,-1.6,2.53874
1.1,-1.6,2.57378
1.2,-1.6,2.64631
1.3,-1.6,2.75184
1.4,-1.6,2.88597
1.5,-1.6,3.04445
1.6,-1.6,3.22328
1.7,-1.6,3.41864
1.8,-1.6,3.62679
1.9,-1.6,3.84397
2,-1.6,4.06624
2.1,-1.6,4.28937
2.2,-1.6,4.50873
2.3,-1.6,4.71934
2.4,-1.6,4.9159
2.5,-1.6,5.09298
2.6,-1.6,5.24521
2.7,-1.6,5.36755
2.8,-1.6,5.45555
2.9,-1.6,5.50565
3,-1.6,5.51535
3.1,-1.6,5.48343
3.2,-1.6,5.40996
3.3,-1.6,5.2964
3.4,-1.6,5.14543
3.5,-1.6,4.96089
3.6,-1.6,4.74753
3.7,-1.6,4.51081
3.8,-1.6,4.25658
3.9,-1.6,3.99087
4,-1.6,3.71962
4.1,-1.6,3.44842
4.2,-1.6,3.18237
4.3,-1.6,2.9259
4.4,-1.6,2.68267
4.5,-1.6,2.45554
4.6,-1.6,2.24654
4.7,-1.6,2.05693
4.8,-1.6,1.88724
4.9,-1.6,1.73739
5,-1.6,1.60675
-5,-1.5,1.12592
-4.9,-1.5,1.15574
-4.8,-1.5,1.19066
-4.7,-1.5,1.23109
-4.6,-1.5,1.27739
-4.5,-1.5,1.32988
-4.4,-1.5,1.38882
-4.3,-1.5,1.45445
-4.2,-1.5,1.527
-4.1,-1.5,1.60673
-4,-1.5,1.694
-3.9,-1.5,1.78928
-3.8,-1.5,1.89327
-3.7,-1.5,2.00693
-3.6,-1.5,2.13155
-3.5,-1.5,2.26876
-3.4,-1.5,2.4206
-3.3,-1.5,2.58947
-3.2,-1.5,2.77808
-3.1,-1.5,2.98933
-3,-1.5,3.2262
-2.9,-1.5,3.49149
-2.8,-1.5,3.78763
-2.7,-1.5,4.11636
-2.6,-1.5,4.47847
-2.5,-1.5,4.87346
-2.4,-1.5,5.29933
-2.3,-1.5,5.75232
-2.2,-1.5,6.22677
-2.1,-1.5,6.71514
-2,-1.5,7.20804
-1.9,-1.5,7.69448
-1.8,-1.5,8.16221
-1.7,-1.5,8.5982
-1.6,-1.5,8.98919
-1.5,-1.5,9.32239
-1.4,-1.5,9.58608
-1.3,-1.5,9.7703
-1.2,-1.5,9.86743
-1.1,-1.5,9.87266
-1,-1.5,9.78429
-0.9,-1.5,9.6039
-0.8,-1.5,9.33632
-0.7,-1.5,8.98938
-0.6,-1.5,8.57352
-0.5,-1.5,8.10129
-0.4,-1.5,7.58672
-0.3,-1.5,7.04466
-0.2,-1.5,6.4901
-0.1,-1.5,5.93759
0,-1.5,5.40064
0.1,-1.5,4.89131
0.2,-1.5,4.41989
0.3,-1.5,3.99469
0.4,-1.5,3.62196
0.5,-1.5,3.30595
0.6,-1.5,3.04896
0.7,-1.5,2.85158
0.8,-1.5,2.71292
0.9,-1.5,2.63087
1,-1.5,2.60236
1.1,-1.5,2.62367
1.2,-1.5,2.69061
1.3,-1.5,2.79876
1.4,-1.5,2.94361
1.5,-1.5,3.12059
1.6,-1.5,3.32514
1.7,-1.5,3.55263
1.8,-1.5,3.7983
1.9,-1.5,4.05716
2,-1.5,4.32388
2.1,-1.5,4.59278
2.2,-1.5,4.85777
2.3,-1.5,5.11245
2.4,-1.5,5.35021
2.5,-1.5,5.56446
2.6,-1.5,5.74886
2.7,-1.5,5.89762
2.8,-1.5,6.00573
2.9,-1.5,6.06929
3,-1.5,6.0857
3.1,-1.5,6.05377
3.2,-1.5,5.97384
3.3,-1.5,5.84778
3.4,-1.5,5.67881
3.5,-1.5,5.47145
3.6,-1.5,5.2312
3.7,-1.5,4.9643
3.8,-1.5,4.67747
3.9,-1.5,4.37757
4,-1.5,4.07133
4.1,-1.5,3.76511
4.2,-1.5,3.46468
4.3,-1.5,3.17505
4.4,-1.5,2.90036
4.5,-1.5,2.64384
4.6,-1.5,2.40781
4.7,-1.5,2.19367
4.8,-1.5,2.00203
4.9,-1.5,1.83279
5,-1.5,1.68525
-5,-1.4,1.15273
-4.9,-1.4,1.18819
-4.8,-1.4,1.2294
-4.7,-1.4,1.27672
-4.6,-1.4,1.33041
-4.5,-1.4,1.39062
-4.4,-1.4,1.45741
-4.3,-1.4,1.53077
-4.2,-1.4,1.61064
-4.1,-1.4,1.69696
-4,-1.4,1.78973
-3.9,-1.4,1.88911
-3.8,-1.4,1.99547
-3.7,-1.4,2.10952
-3.6,-1.4,2.23235
-3.5,-1.4,2.36554
-3.4,-1.4,2.51116
-3.3,-1.4,2.67177
-3.2,-1.4,2.8504
-3.1,-1.4,3.05044
-3,-1.4,3.27546
-2.9,-1.4,3.52899
-2.8,-1.4,3.81425
-2.7,-1.4,4.13384
-2.6,-1.4,4.48937
-2.5,-1.4,4.88115
-2.4,-1.4,5.30782
-2.3,-1.4,5.76614
-2.2,-1.4,6.25076
-2.1,-1.4,6.75421
-2,-1.4,7.26689
-1.9,-1.4,7.77736
-1.8,-1.4,8.27266
-1.7,-1.4,8.73882
-1.6,-1.4,9.1615
-1.5,-1.4,9.52666
-1.4,-1.4,9.82134
-1.3,-1.4,10.0343
-1.2,-1.4,10.1569
-1.1,-1.4,10.1832
-1,-1.4,10.1108
-0.9,-1.4,9.94072
-0.8,-1.4,9.67757
-0.7,-1.4,9.32918
-0.6,-1.4,8.90626
-0.5,-1.4,8.42186
-0.4,-1.4,7.89066
-0.3,-1.4,7.3283
-0.2,-1.4,6.75064
-0.1,-1.4,6.17309
0,-1.4,5.61002
0.1,-1.4,5.07432
0.2,-1.4,4.57698
0.3,-1.4,4.12699
0.4,-1.4,3.73117
0.5,-1.4,3.3943
0.6,-1.4,3.11917
0.7,-1.4,2.90687
0.8,-1.4,2.75697
0.9,-1.4,2.66783
1,-1.4,2.63686
1.1,-1.4,2.66073
1.2,-1.4,2.73563
1.3,-1.4,2.85737
1.4,-1.4,3.02152
1.5,-1.4,3.22341
1.6,-1.4,3.45814
1.7,-1.4,3.72055
1.8,-1.4,4.00511
1.9,-1.4,4.30587
2,-1.4,4.61642
2.1,-1.4,4.92988
2.2,-1.4,5.23891
2.3,-1.4,5.53591
2.4,-1.4,5.81309
2.5,-1.4,6.06283
2.6,-1.4,6.27788
2.7,-1.4,6.45169
2.8,-1.4,6.57872
2.9,-1.4,6.6547
3,-1.4,6.67685
3.1,-1.4,6.64404
3.2,-1.4,6.5568
3.3,-1.4,6.41737
3.4,-1.4,6.22952
3.5,-1.4,5.9984
3.6,-1.4,5.73025
3.7,-1.4,5.43214
3.8,-1.4,5.11162
3.9,-1.4,4.77642
4,-1.4,4.43407
4.1,-1.4,4.09172
4.2,-1.4,3.75583
4.3,-1.4,3.43199
4.4,-1.4,3.12486
4.5,-1.4,2.83804
4.6,-1.4,2.57413
4.7,-1.4,2.33469
4.8,-1.4,2.12041
4.9,-1.4,1.93118
5,-1.4,1.76621
-5,-1.3,1.17967
-4.9,-1.3,1.2204
-4.8,-1.3,1.26734
-4.7,-1.3,1.32069
-4.6,-1.3,1.38052
-4.5,-1.3,1.44671
-4.4,-1.3,1.519
-4.3,-1.3,1.59696
-4.2,-1.3,1.68008
-4.1,-1.3,1.76779
-4,-1.3,1.85958
-3.9,-1.3,1.95508
-3.8,-1.3,2.05415
-3.7,-1.3,2.15705
-3.6,-1.3,2.26455
-3.5,-1.3,2.37799
-3.4,-1.3,2.49936
-3.3,-1.3,2.63138
-3.2,-1.3,2.77738
-3.1,-1.3,2.94127
-3,-1.3,3.12736
-2.9,-1.3,3.3401
-2.8,-1.3,3.58379
-2.7,-1.3,3.86223
-2.6,-1.3,4.17829
-2.5,-1.3,4.53354
-2.4,-1.3,4.92785
-2.3,-1.3,5.35908
-2.2,-1.3,5.82281
-2.1,-1.3,6.31226
-2,-1.3,6.81826
-1.9,-1.3,7.32952
-1.8,-1.3,7.83291
-1.7,-1.3,8.31402
-1.6,-1.3,8.75781
-1.5,-1.3,9.14931
-1.4,-1.3,9.47446
-1.3,-1.3,9.72086
-1.2,-1.3,9.87852
-1.1,-1.3,9.94043
-1,-1.3,9.90301
-0.9,-1.3,9.76636
-0.8,-1.3,9.53423
-0.7,-1.3,9.21388
-0.6,-1.3,8.81563
-0.5,-1.3,8.35233
-0.4,-1.3,7.83865
-0.3,-1.3,7.2904
-0.2,-1.3,6.72369
-0.1,-1.3,6.15432
0,-1.3,5.59708
0.1,-1.3,5.06531
0.2,-1.3,4.5705
0.3,-1.3,4.12212
0.4,-1.3,3.72748
0.5,-1.3,3.39185
0.6,-1.3,3.11855
0.7,-1.3,2.90917
0.8,-1.3,2.76383
0.9,-1.3,2.68141
1,-1.3,2.65987
1.1,-1.3,2.69638
1.2,-1.3,2.78755
1.3,-1.3,2.92952
1.4,-1.3,3.11802
1.5,-1.3,3.34841
1.6,-1.3,3.61561
1.7,-1.3,3.91407
1.8,-1.3,4.23768
1.9,-1.3,4.57975
2,-1.3,4.93296
2.1,-1.3,5.28941
2.2,-1.3,5.64073
2.3,-1.3,5.97819
2.4,-1.3,6.29301
2.5,-1.3,6.57657
2.6,-1.3,6.82076
2.7,-1.3,7.01833
2.8,-1.3,7.16317
2.9,-1.3,7.25065
3,-1.3,7.27778
3.1,-1.3,7.24343
3.2,-1.3,7.14831
3.3,-1.3,6.995
3.4,-1.3,6.78777
3.5,-1.3,6.53241
3.6,-1.3,6.2359
3.7,-1.3,5.9061
3.8,-1.3,5.55142
3.9,-1.3,5.18043
4,-1.3,4.8015
4.1,-1.3,4.42255
4.2,-1.3,4.05072
4.3,-1.3,3.69224
4.4,-1.3,3.35224
4.5,-1.3,3.03474
4.6,-1.3,2.74258
4.7,-1.3,2.47752
4.8,-1.3,2.24031
4.9,-1.3,2.03083
5,-1.3,1.8482
-5,-1.2,1.2117
-4.9,-1.2,1.25911
-4.8,-1.2,1.31349
-4.7,-1.2,1.37497
-4.6,-1.2,1.44345
-4.5,-1.2,1.51861
-4.4,-1.2,1.59993
-4.3,-1.2,1.68664
-4.2,-1.2,1.77783
-4.1,-1.2,1.87251
-4,-1.2,1.96968
-3.9,-1.2,2.06848
-3.8,-1.2,2.16833
-3.7,-1.2,2.26906
-3.6,-1.2,2.37107
-3.5,-1.2,2.47547
-3.4,-1.2,2.58413
-3.3,-1.2,2.69977
-3.2,-1.2,2.82593
-3.1,-1.2,2.96688
-3,-1.2,3.12744
-2.9,-1.2,3.31274
-2.8,-1.2,3.52787
-2.7,-1.2,3.77753
-2.6,-1.2,4.06553
-2.5,-1.2,4.3944
-2.4,-1.2,4.76493
-2.3,-1.2,5.17579
-2.2,-1.2,5.62325
-2.1,-1.2,6.10104
-2,-1.2,6.60033
-1.9,-1.2,7.10993
-1.8,-1.2,7.6166
-1.7,-1.2,8.10562
-1.6,-1.2,8.56142
-1.5,-1.2,8.96839
-1.4,-1.2,9.3117
-1.3,-1.2,9.57811
-1.2,-1.2,9.75678
-1.1,-1.2,9.83987
-1,-1.2,9.82306
-0.9,-1.2,9.70578
-0.8,-1.2,9.49129
-0.7,-1.2,9.18646
-0.6,-1.2,8.80139
-0.5,-1.2,8.34884
-0.4,-1.2,7.84357
-0.3,-1.2,7.30151
-0.2,-1.2,6.73905
-0.1,-1.2,6.17228
0,-1.2,5.61635
0.1,-1.2,5.08497
0.2,-1.2,4.59003
0.3,-1.2,4.14136
0.4,-1.2,3.7467
0.5,-1.2,3.41169
0.6,-1.2,3.14006
0.7,-1.2,2.93382
0.8,-1.2,2.7935
0.9,-1.2,2.71843
1,-1.2,2.70695
1.1,-1.2,2.75662
1.2,-1.2,2.86437
1.3,-1.2,3.02657
1.4,-1.2,3.23907
1.5,-1.2,3.4972
1.6,-1.2,3.79568
1.7,-1.2,4.1286
1.8,-1.2,4.48934
1.9,-1.2,4.87052
2,-1.2,5.26401
2.1,-1.2,5.66102
2.2,-1.2,6.05218
2.3,-1.2,6.4278
2.4,-1.2,6.7781
2.5,-1.2,7.09355
2.6,-1.2,7.36522
2.7,-1.2,7.58514
2.8,-1.2,7.74665
2.9,-1.2,7.84473
3,-1.2,7.87617
3.1,-1.2,7.8398
3.2,-1.2,7.7365
3.3,-1.2,7.56915
3.4,-1.2,7.34251
3.5,-1.2,7.06295
3.6,-1.2,6.73819
3.7,-1.2,6.37687
3.8,-1.2,5.98823
3.9,-1.2,5.58168
4,-1.2,5.1664
4.1,-1.2,4.75109
4.2,-1.2,4.34357
4.3,-1.2,3.95068
4.4,-1.2,3.57805
4.5,-1.2,3.23007
4.6,-1.2,2.90986
4.7,-1.2,2.61936
4.8,-1.2,2.35938
4.9,-1.2,2.12979
5,-1.2,1.92963
-5,-1.1,1.24766
-4.9,-1.1,1.30292
-4.8,-1.1,1.36622
-4.7,-1.1,1.43765
-4.6,-1.1,1.51703
-4.5,-1.1,1.60392
-4.4,-1.1,1.69759
-4.3,-1.1,1.79704
-4.2,-1.1,1.90104
-4.1,-1.1,2.00825
-4,-1.1,2.11727
-3.9,-1.1,2.22685
-3.8,-1.1,2.33599
-3.7,-1.1,2.44413
-3.6,-1.1,2.55136
-3.5,-1.1,2.65848
-3.4,-1.1,2.76721
-3.3,-1.1,2.88019
-3.2,-1.1,3.001
-3.1,-1.1,3.13406
-3,-1.1,3.28447
-2.9,-1.1,3.45774
-2.8,-1.1,3.65944
-2.7,-1.1,3.89478
-2.6,-1.1,4.16815
-2.5,-1.1,4.48265
-2.4,-1.1,4.83961
-2.3,-1.1,5.23819
-2.2,-1.1,5.67507
-2.1,-1.1,6.14429
-2,-1.1,6.63721
-1.9,-1.1,7.14269
-1.8,-1.1,7.64744
-1.7,-1.1,8.13656
-1.6,-1.1,8.59424
-1.5,-1.1,9.00451
-1.4,-1.1,9.35214
-1.3,-1.1,9.62348
-1.2,-1.1,9.80728
-1.1,-1.1,9.8953
-1,-1.1,9.8829
-0.9,-1.1,9.76923
-0.8,-1.1,9.55735
-0.7,-1.1,9.25401
-0.6,-1.1,8.8693
-0.5,-1.1,8.41601
-0.4,-1.1,7.90899
-0.3,-1.1,7.36435
-0.2,-1.1,6.79868
-0.1,-1.1,6.22829
0,-1.1,5.66858
0.1,-1.1,5.13352
0.2,-1.1,4.63525
0.3,-1.1,4.18388
0.4,-1.1,3.78741
0.5,-1.1,3.45177
0.6,-1.1,3.18098
0.7,-1.1,2.97733
0.8,-1.1,2.8417
0.9,-1.1,2.77372
1,-1.1,2.77205
1.1,-1.1,2.83454
1.2,-1.1,2.95833
1.3,-1.1,3.13997
1.4,-1.1,3.37537
1.5,-1.1,3.65979
1.6,-1.1,3.98777
1.7,-1.1,4.35308
1.8,-1.1,4.7486
1.9,-1.1,5.16634
2,-1.1,5.59745
2.1,-1.1,6.03229
2.2,-1.1,6.46064
2.3,-1.1,6.87188
2.4,-1.1,7.25531
2.5,-1.1,7.60055
2.6,-1.1,7.89788
2.7,-1.1,8.13865
2.8,-1.1,8.31565
2.9,-1.1,8.42345
3,-1.1,8.45864
3.1,-1.1,8.41998
3.2,-1.1,8.30848
3.3,-1.1,8.12731
3.4,-1.1,7.88168
3.5,-1.1,7.57854
3.6,-1.1,7.22627
3.7,-1.1,6.83429
3.8,-1.1,6.41263
3.9,-1.1,5.97151
4,-1.1,5.52092
4.1,-1.1,5.07027
4.2,-1.1,4.62809
4.3,-1.1,4.20177
4.4,-1.1,3.79743
4.5,-1.1,3.41984
4.6,-1.1,3.07238
4.7,-1.1,2.75716
4.8,-1.1,2.47506
4.9,-1.1,2.22593
5,-1.1,2.00874
-5,-1,1.28378
-4.9,-1,1.34704
-4.8,-1,1.41946
